Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
888,-0.02296507395003433,-0.40662338303544987,-0.12625777854469755,-0.034145477651274514,0.11010765619398932,-0.04483200424131306,-0.04034172814381409,-0.012859280340681956,0.10478799648587422,0.16322661323938736,-0.15971978984238178,0.032260698165362145,0.13414376041694243,0.011655760300828266,0.010302169945244355,0.04526440745032656,0.010885714285714387,-0.006486225641171073,-0.025598827239033173,-0.016003483751564795,0.23456873088941887,0.03315281538568349,-0.2659114945018539,0.021037156536219737,0.19133898541514904,0.03478748997594239,-0.2959336924240884,0.07517756328537617,-0.3485173262040546,0.050241321160667596,-0.14607259649147697,0.0963083359904191,0.10793555057728743,-0.06278515766947945,0.10255885181096192,0.14706483107970114,0.02409739363259855,-0.011905254020090128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,-0.14591433938303078,-0.16558504237342198,-0.3352518807172703,0.010748762043859106,-0.18406360162081203,-0.0038076235143742476,0.02399508797929406,0.1172919050157053,-0.07600419116751711,0.12542956560756435,-0.04055365163654567,-0.04951409098353432,0.006624340685595698,-0.0565482585755136,0.1826828325410199,0.022840072598223182,-0.1006106609488363,-0.09175164904594635,0.176226229956846,-0.011194116048749758,0.13980975356234038,-0.009129169423246042,-0.05601177973168381,0.08545920478255842,-0.026087269174595473,0.05320530440386184,-0.01630170550701182,0.07697942345841957,-0.0177537868879748,0.07439141628520307,-0.12842853580081026,0.051114337359307704,0.06878774667114551,-0.017719425233208352,0.07892193325445485,0.11232176815093875,0.09231712221793753,0.007803210325874277,0.1798864266867739,0.0046849402425481745,0.07651518289904291,-0.010495112587342148,0.1490101561438144,-0.08438570053833061,-0.007568124122616204,0.01954760856908133,0.038149512436935096,-0.02992156434373061,0.0
ABDN,0.05708125032306666,-0.07977031802120149,0.014812567235815033,0.1558148617520705,0.10820312154964529,-0.20395865560399384,-0.0009904397974164203,-0.02034847713290866,0.26740393169251164,-0.06969687134882518,-0.10227984558234382,-0.05357056686497419,-0.04488471009626138,-0.04541683427192289,-0.027654022208776996,-0.025640872956798844,-0.03999839937804395,-0.046920629385869494,0.030989681340470865,0.05839932462961639,0.06541842965365219,-0.005004096552593373,-0.019605420067596357,0.08510224606101224,-0.009654458048923065,0.05658841852698937,0.011252057437993068,0.05544864354871315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABF,-0.08409799113406558,-0.029492597035966517,-0.09497275101207059,0.10721738851253737,-0.028056793162630433,-0.10279103335427953,-0.04214087881275497,-0.0287609050800417,0.09575793899956242,-0.05875645843469335,-0.026111197510533923,0.03580504519478023,-0.042345305050266235,0.1830442272595474,-0.09476629193706032,0.03990269983863581,-0.06022672917587735,-0.0568068609423833,0.022363715199469114,0.058147179322162845,0.04261596670085832,0.030941876206016516,-0.039809952090765544,0.0,0.02189727684588272,0.008448084156608138,-0.0030072831107257336,-0.00419448766284114,0.08517608951084488,0.04839747858125798,-0.03546828085611975,-0.09445164250380456,-0.038046485028190635,0.06469130246302801,-0.016062020955841638,0.006587744828128628,0.07517090704066542,-0.041945682796851624,-0.03292162931619913,-0.009320130219830913,0.02507571952195997,0.06079758582304118,0.08373673537842286,-0.025231939898121114,-0.01761333875974802,0.02336452961841662,-0.04035881672924757,0.06625579284315153,0.0
ADM,-0.01204139841903662,-0.0440436385392744,0.027249024877039174,0.08237619577231059,0.200132229480521,-0.10856789130422695,-0.008726628710424733,0.08349274534354367,-0.19660742643213658,0.003002718807895155,-0.08767167389825059,0.09664544560223254,-0.01333867471462924,0.10903953611705264,0.07387822990959436,0.06172814787525427,-0.07056789654780993,-0.10980480507841428,-0.06673149705634984,-0.08443953741843246,0.14285760505758227,-0.014564074114813419,-0.06150303857236461,0.20803542382071205,-0.017837965453031956,0.0806079113644822,0.270652868027357,0.019577340185485292,0.03993797648274966,0.003930623840595615,-0.05286657541854145,0.03457489405083014,0.13445659290108414,0.1014298012382504,0.12480035444901394,0.04418178629924374,-0.014874520354606902,0.061403782535422335,0.11532386840765607,0.03833364958029506,0.02693223099085551,-0.024259846084201064,0.053228820994011494,0.02059823944176009,0.028569283515603505,-0.019396604612583412,0.07907127006572501,0.0353114701963515,0.0
AEP,0.08649711660997683,-0.39923881073816636,-0.1907701496262687,-0.08047705895612611,-0.0692631197490009,-0.029411710259111157,-0.00501734150892319,-0.04320004229596586,-0.038461212586443305,0.19266004983841922,0.20442092503024445,0.1383654072627014,-0.018520784889650366,0.07284785602576971,-0.044303656278582015,-0.022277234471232643,-0.024743879838231564,0.04487111812458666,0.0999294098233412,0.1622920425646781,0.003192565882302656,-0.056476528907282275,0.05648415190305034,-0.002381121111189932,0.013677571369050456,-0.03643329560910791,0.0015529080629899106,0.11322014277445502,0.15010118582688325,0.06455011456783133,-0.12126256881191,-0.006328173987657171,-0.016013606491498078,0.05837647412626468,0.11789623325665044,0.10209126179675976,0.038550759691286185,-0.004792332268370614,-0.004774893966864369,0.0854885227299591,0.0026012502592362985,0.06730878688607511,-0.015999452371914136,0.0387797846070308,-0.029571916089531247,0.18095746099479926,-0.03963629378241662,0.00923406119181136,0.0
AEX,-0.21425959780621584,-0.26316073064281476,-0.17394400676547817,0.0,-0.1785675112427334,-0.12499200204747585,0.142846696647289,-0.12499200204747585,0.23077528841989214,-0.25713700713700727,-0.02778330726574707,0.02857727857727843,-0.125,0.4814590126639875,-0.035720814595444406,-0.09676034477064821,0.0,0.053398733736867765,-0.031240521686381584,0.10341365461847385,0.03574179633338481,0.07689755288262123,-0.33331489879438114,0.026307574424610403,-0.05001078399654901,-0.024382545569320624,0.0249919120025881,0.0,-0.11110046012269947,0.0,-0.34782676648484745,0.642864479022236,-0.1063946951793131,0.021755948892275168,-0.021292705871555406,0.06818460331854603,0.41936269394002657,0.1481407516875024,0.12500561671534482,0.8461219411032765,-0.13329498885613633,0.07140656293329228,-0.06664749442806828,0.0,-0.16667665208795146,0.12495787558131699,0.0,-0.11107782637349461,0.0
AGR,0.15658752221665218,-0.07775396124910683,-0.4545517067467505,-0.017854730490385884,-0.06490936269659131,-0.05024995000999799,-0.00748208863397315,-0.1282525951557093,-0.2628209216013876,-0.015778770837517664,-0.06764664575628487,0.0706731492155781,-0.08286022938837423,-0.1745263777025169,0.169647810745434,0.10392219309635209,-0.17413076246067305,-0.18458606922493148,0.11918610018648801,0.05213159658478306,0.21164438376800665,-0.16190250734844447,0.019416597118179002,0.13186137825072564,0.019611256164780988,-0.04800044189129471,0.19559905429858282,-0.12775345622119816,0.022475616076897742,0.01569753529552531,0.032948562671478276,-0.1702660021739576,0.06922941976229113,0.1016971673612368,0.021646036702002824,0.06288285215840084,0.08847801256424881,0.07347576862949468,0.0975306149912527,-0.005786533765929636,0.0038782465624631612,0.011771700356718373,0.0,0.04721075850291734,0.015939566993168786,0.051497415627850485,0.088779922620156,0.011828002009713678,0.0
AHT,-0.17977066776151784,-0.33582002337358796,-0.11525470462535314,0.11956165229302917,0.08660377358490567,-0.12109374999999989,0.17956965876983255,-0.03919644162298752,-0.13852159677622466,-0.08251081107846692,-0.015102007640412918,0.05750386797318208,-0.26525198938992045,0.0,-0.16405334346985956,-0.09347002067539634,-0.056575489673731494,-0.07822098656500243,0.05672692087786424,0.004888095322278296,-0.07669204841302868,-0.05117046237716538,0.08488402375811743,0.1269503143225026,-0.003462558141729022,0.015842741858191678,0.08812364425162666,0.005146912376699397,-0.15623424523045082,-0.14721145288056836,-0.177453778384415,0.05973937170434085,0.0296100731112916,0.12983288079850075,0.05698648299055753,0.09672213996293899,0.15662366429435792,0.03015001056412414,0.08045793336453166,0.2253458090322944,0.004721554740525269,0.13369231014321903,0.07150660612474824,-0.14867830206501675,0.10213658786597479,0.16250837864005363,0.036273828818399245,-0.05566386677113133,0.0
ALNA,-0.3285887721354712,-0.35484132343011476,-0.13545509737075612,0.012100014179704077,-0.09818631316468107,-0.23610048353222735,-0.1346191777733945,-0.03256232366050149,-0.004626363488359431,0.043475798802327326,-0.032701129750085656,0.009427311557441698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
