firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47730,0.6473812778,8.63002e-05,-1.832088889,0.0212730101,0.9823556735,2.5836566946,0.0851686523,0.0228294427,0.2379353301,0.0026588154,0.0585883009,-0.122444608,-48.33333333,0.1974118074,0.1224446081,46.0,0.0,-0.185714286,-0.078632321,0.0865914773,0.2051870073,0.348265896,-0.512622308,0.0455776418,-0.027042802,0.3151695835,0.0,1.461039619,0.0337479631,1.461039619,0.0337479631,15.189244039,6.605913504,0.0436393206,0.0,0.0,1.0,1.0,0.0,0.0,0.5408560311,6.0,-2.959039287,-0.081587985,-0.400538717,0.5695120833,-28.61276243,6.9188798511,0.1998047538,-12280.80278,0.03476008,14.922700949,0.0002451461,0.0082227275,0.0198202791,0.0003767418,0.114899789,0.0033247225,0.0,0.0019451469,0.1901798865,-0.022501733,4.0,14.733432313,0.999395902,0.0,0.0364931673,0.0185655645,0.0214878176,0.3023947591,1.2619965209,1.024806e-09,2.3338716e-08,1.1512747709,1.325433598,0.1698450864,0.0417383284,-0.397637928,0.4068180559,0.0078415996863359,0.1905974988420564,0.3992923244420248,0.3586152219873149,0.3353246753246752,0.4807027649769584,0.4023458810692852,0.3479286837965389,0.4320334261838439,0.4162534435261709,0.6729580214773836,0.4905769788344445,1.1104269293924465,0.5616646415552853,0.3479286837965389,0.3632988597189073,0.3532508554882863,0.4100383982446516,0.4154735682819381,0.3797638217928072,0.221430268472321,0.28525,0.418206896551724,0.3539636555175138,0.4143053645116916,0.441671340437465,0.5036560397777128,0.6010588601681719,0.622790404040404,0.6718699186991868,0.5941085271317827,0.6207440100882724,0.6477564102564102,0.7618231665524331,0.8063949402670414,0.6514616125923547,0.5355436081242533,0.4621729237770193,0.3518275046016301,0.3629374337221633,0.2011682242990653,0.2249225637360019,0.2325581395348837,0.1571010578437992,0.1521739130434782,0.2381984585741809,0.1944702602230483,0.1903218337578143
13777,0.1800038465,0.0118967172,4.8115824925,0.0211240634,0.0805458789,0.1638508431,-0.001738099,0.0342337398,0.387511457,0.0195135571,0.0558115325,-0.055485722,-1.195079738,0.0261142429,0.0554857225,39.0,0.0,-0.009345794,-0.035144545,-0.100406271,-0.029637917,1.1491192134,-0.230516987,0.0004553601,0.0248614158,0.7130553972,0.0,2.6966485078,0.018394354,2.6966485078,0.018394354,1.0644347627,4.1821389692,0.256927708,0.0,0.0,0.0,0.0,0.0,0.0,0.5558272345,6.0,-2.925235567,0.0358802018,-0.224170226,0.102134652,-27.63606061,-1.746654299,0.0285071893,-13918.35787,0.03476008,13.487229766,0.00609482,0.0182291667,0.0253593685,-0.001039805,0.5907979927,0.0008682671,2.0,0.0028999517,6.1692227309,0.2136571025,7.0,12.994521766,0.7121164288,0.0,0.0259246454,0.0443612482,0.0436191369,0.3897676755,2.1634959126,5.7411909e-09,2.117827e-08,1.1169305258,1.2475337996,0.066059102,0.0454642822,-0.095138261,0.4068180559,-0.0004830917874395,0.0242574257425742,0.0770432066631963,0.2050087361677344,0.2600487210718636,0.4094005449591282,0.4736467236467239,0.4611581920903955,0.2562234365513056,0.3128172588832487,0.0637532133676093,0.2554611650485436,0.4560168895144265,0.2577507598784196,0.3858004018754186,0.3904569892473117,0.3086654016445287,0.2763726095003085,0.3774966711051932,0.3128172588832487,0.5533033033033035,0.5733840304182509,0.6329913180741911,0.597683397683398,0.7313807531380756,0.7851596203623814,0.8707052441229657,0.979904306220096,0.989423076923077,0.7975673327541271,0.7056883759274526,0.1507230255839822,0.3830213903743316,0.4200411805078929,0.5709946848899015,0.621473354231975,0.5915384615384616,0.6631832797427655,0.6512370311252995,0.7790197764402407,0.6026336173508908,0.6672038678485093,0.8213028169014087,0.8792007266121709,1.13298969072165,1.0106899902818274,0.926443202979516,0.886052871467639
38746,1.1344234846,0.0943385391,-0.676863836,0.0,0.1081855784,0.5113705251,0.1221525529,0.0072414293,0.1553907268,-0.099594246,-0.295286391,-0.053774635,-0.705762987,0.1609191882,0.0537746351,47.0,0.0220582172,0.25,1.1332587978,1.1436907063,1.7580932558,2.2898252826,0.0040236765,-0.008805298,0.0502380755,0.567904176,0.0,39.599704579,-0.169057573,12.229443624,0.0377510678,1.6156203379,154.01168736,0.7749926851,0.0,0.0,1.0,1.0,0.0,0.0,0.1757623734,6.0,0.1018522968,0.3704674072,0.197321891,17.268965293,-0.330396911,-1.850774705,0.0817602319,-1993.062781,0.1000073361,11.426277658,0.029276064,0.0407541818,0.0468545806,0.178339657,0.2547193065,-0.001058603,4.0,0.0993413404,0.2488563743,0.1056848168,4.0,10.212473364,0.3550527081,0.0,0.0593994707,0.0362255541,0.0513708898,0.9784020474,0.6769224557,6.7173062e-07,1.1602895e-07,0.5869136766,0.3444676638,-0.114286033,0.0643573718,-1.51683183,0.4638898332,-0.0360360360360361,0.3242574257425741,0.3374999999999999,0.2529274004683841,0.8028036123466773,0.6436251920122886,0.9107142857142858,1.356828193832599,1.399103139013453,1.3725055432372506,1.5415676959619953,1.2107438016528924,1.2291666666666663,0.8259385665529009,0.7548751086546504,0.789297658862876,0.7848206839032525,0.8228279386712094,0.8722659667541557,0.9962686567164176,0.7540983606557377,0.5597667638483963,1.0736434108527129,0.9175627240143368,0.8608695652173912,0.789297658862876,0.720257234726688,0.7983193277310923,0.5597667638483963,0.6066066066066065,0.4637482900136798,0.4439751150456807,0.4538043478260867,0.5007012622720897,0.5263908701854494,0.4758620689655171,0.4881780250347702,0.4041994750656166,0.4041994750656166,0.5242165242165242,0.5373563218390804,0.490956720452582,0.5285714285714285,0.5597667638483963,0.5552325581395348,0.5781710914454277,0.6797488226059654,0.7803660565723793
60871,0.2739566017,0.0278744014,26.291409893,0.0202341328,0.2162494728,0.1279380911,0.0785784155,0.0035508472,0.1903433054,0.0032120379,-0.021975116,-0.036757029,-0.645274546,0.0458610431,0.0367570293,46.0,-7.5873e-05,-0.030487805,-0.064764612,-0.225989924,-0.00894261,0.5888260554,-0.114501787,0.0153977249,0.0246607194,0.1235623468,0.0,1.844478991,0.4017447906,1.398862699,0.5345459929,5.3066277726,7.5969932315,0.2121407775,0.0,0.0,0.0,0.0,0.0,0.0,0.3312476493,4.0,0.1580411241,0.0393141308,-0.068069482,-0.129505696,-0.449138598,-0.298987748,0.0281470649,27428.152663,0.0642905452,18.366128595,0.0012043967,0.0197249454,0.034986258,0.0060957653,0.060459648,0.0846572837,5.0,0.000652912,0.9823984609,0.0761062475,5.0,18.579310664,1.5289097096,0.0,0.0292134658,0.014287932,0.0209505182,0.3875805681,2.2848590754,2.17683e-11,1.7657941e-08,0.8824125443,0.7786518984,-0.020055263,0.0296920954,-0.099009271,0.3421521162,-0.0123807067320094,-0.0170710424161826,0.0395710310188013,0.0367562445001015,0.1012366983031347,0.2921623217750779,0.3119753297927017,0.3104038329911021,0.3335655202437964,0.2488584474885844,0.3559982293050021,0.3974452554744525,0.7084216397099832,0.4044933516735443,0.3955353075170842,0.2887916526422078,0.3559982293050021,0.4363687517584169,0.3708046182762015,0.3945188017845762,0.3039332538736592,0.3569593337467882,0.5851790519561166,0.317618719889883,0.4549254298470599,0.4319371727748691,0.5492615820352014,0.7844576488407318,0.6662315056570931,0.8296499820809939,0.6565001081548778,0.5494183105715731,0.5930934054503849,0.5967472894078398,0.5760444535912739,0.7534058385804236,0.6806759574234611,0.6989462007764835,0.6669569003047453,0.7203189935976637,0.7786552084543026,0.6775465498357065,0.7774167343623071,0.8305246802916217,0.9384887988862168,0.9686375321336762,0.7859141791044775,1.00997375328084
14702,0.1953959844,0.0668498835,6.5225200418,0.0147036494,0.2175068743,0.3177539917,0.2668672886,0.174989487,0.4243061396,-0.002183406,0.0892691952,-0.008942166,-0.051119094,0.070267189,0.0089421659,46.0,0.0207844938,0.0909090909,0.1775739321,-0.000388961,0.0184551092,0.2025862069,-0.146682341,0.0520920942,0.2878013148,0.4961666443,0.0,2.9982058758,0.3063905085,2.1226732451,0.4021877482,2.997908679,5.5294117647,0.3537746292,0.0,0.0,0.0,0.0,0.0,0.0,0.9575115656,7.0,0.1327834479,0.1502917669,0.0900059523,-0.261094706,-0.112263427,-0.360628353,0.0180427626,45506.579635,0.0376507894,18.692945697,0.0042172817,0.0570692984,0.1159243441,0.013397154,0.2808802159,0.0169734635,1.0,0.0009795795,0.6065665216,0.056034998,7.0,19.025156671,1.6819899737,0.0,0.0553423725,0.0278204476,0.029947474,0.3423308307,3.2322000867,1.900322e-11,1.158817e-08,1.2629073585,1.594934996,-0.037480637,0.0435695605,-0.611518035,0.3716558166,-0.006661676148078,0.1228531178610712,0.3726728382292097,0.5377753186558518,0.6089962415130941,1.2405877089312851,1.2322962153069803,1.1543832792207795,1.0629567853256647,1.1953682382133994,1.362228729085084,1.6712964975845417,1.8963336970755127,1.2833793874741914,1.2884981893429903,1.174148263433814,1.292055440414508,1.4458166236638412,1.6595192384769542,1.76364035818409,1.6880698804942278,1.9550213760855049,2.430085551822177,2.011345813478557,2.346192889561272,2.4613982785602504,2.395854912998977,3.053451740989616,2.5598178648068672,3.036192518248175,2.4336354463130663,2.084844490934449,1.7289740900678594,1.873132929205456,1.6134306813706187,1.671834306422388,1.3864414673619856,1.3043932974474737,1.474548014171173,1.596048708920188,1.5148760659465608,1.3517634237107925,1.5477060856210407,1.94126795212766,1.9950352064996613,2.212539578794481,1.892545989537925,2.267914553065748
15537,0.9746430715,0.0167567144,-2.294868433,0.0064860491,0.5323258424,1.5142771383,0.0162158525,-0.010208805,0.4058064184,0.0093457944,-0.099339796,-0.122858484,-11.105919,0.2028554277,0.1228584844,41.0,-0.033299302,-0.104109589,-0.130487238,-0.010744011,-0.009387766,0.4464925373,-0.081365052,-0.011520263,0.0463467601,0.4113736111,0.0,2.8958889737,0.2886612053,1.4622758489,0.4924402367,10.143631436,6.6628194086,0.1688448983,0.0,0.0,1.0,0.5643855192,0.0,0.0,0.6492889667,4.0,0.1055263538,-0.020105136,-0.105012728,0.518152381,-0.178952411,3.0420184851,0.1506310013,-8553.014365,0.0376507894,11.691862592,-0.000908333,0.0051353996,0.0079402274,-0.017524394,0.1018597844,-0.004698068,0.0,0.002728513,0.177373798,-0.038399929,6.0,10.307201128,0.2667677325,0.0,0.050767336,0.0268103191,0.0343510529,0.8311969996,1.0841138109,1.9429451e-07,6.7531896e-08,0.9815771226,0.9634936475,0.0752943651,0.0616825645,-0.602908808,0.3716558166,0.0940298507462686,0.3136200716845878,0.3637209302325581,0.3765258215962441,0.4616151545363909,0.8556962025316455,0.8279301745635912,1.14014598540146,1.130813953488372,0.8417085427135678,1.2799377916018662,1.085348506401138,0.8891752577319589,0.3499079189686924,0.1784565916398715,0.0685131195335275,-0.0511326860841423,-0.0756620428751575,-0.093382807668522,-0.1077297626293365,-0.3937138130686517,-0.4326625386996904,-0.4275673565013667,-0.4140687450039968,-0.2810201078960275,-0.2443298969072164,-0.2662662662662662,-0.2181333333333333,-0.2528032619775739,-0.2412008281573499,-0.3212962962962963,-0.3381489841986456,-0.1900552486187845,-0.2222811671087533,-0.2243386243386242,-0.1787114845938375,-0.0541935483870967,0.0899628252788105,0.0859259259259259,0.0584837545126353,0.0035596933187294,0.1634920634920635,0.1276923076923077,0.0779411764705881,0.0623188405797101,0.1364341085271316,0.0508960573476702,-0.0094594594594594
68830,0.8394264248,0.0065468555,-0.07413135,0.0,0.0919788476,0.8133851672,-0.025012981,-0.042271559,0.0694642579,-0.047679593,-0.100946776,-0.011475261,-1.873375541,0.0188115745,0.0114752609,37.0,0.0045843892,-0.0703125,-0.108096471,-0.462607472,0.0876693321,0.1260430232,-0.016615697,0.0179399883,-0.040458147,0.6471512063,0.0,8.4181930572,-0.018914997,7.1858021277,-0.035825065,2.0446499079,14.489021879,0.5368860742,0.0,0.0,0.0,0.0,0.0,0.0,0.0866992347,5.0,1.4071979175,-0.082553302,-0.248317059,0.595574486,7.7010635307,-0.898488775,0.1055589375,-5288.062621,0.0232852488,13.205529203,0.0158327697,0.0151644431,0.0188911672,0.1670173552,0.4004731147,0.0384490649,1.0,0.0053672736,1.1538694984,0.2085245363,5.0,12.513341846,0.7270833333,0.0,0.0612377785,0.0290764521,0.0330918414,0.4750231743,1.8288695003,1.4836199e-08,3.1893342e-08,1.2823246893,1.6443566087,-0.008592973,0.0567464767,-0.275691523,0.1777315761,-0.040869668527979,-0.1418092909535451,0.0552941176470589,0.0988158432013066,0.0284076433121018,0.1106066859265373,0.2304526748971194,0.3067335707348657,0.1845928099779896,0.163759550237855,0.3764705882352941,0.3572629455279086,0.7357557514513009,0.1531209827167547,0.0714001327140014,-0.0150073206442166,-0.1210669569951006,-0.0023479980227384,0.057644438621774,0.1754513686662784,0.082171581769437,0.1074074074074074,0.1965317919075144,-0.0447284345047923,0.0014886490509862,0.0127963869025218,0.106951871657754,0.185288503890765,0.160080471332088,0.0884454631252529,0.0685638649900728,0.0018615040953091,0.0484415584415585,-0.0029640607632456,0.0619573796369377,0.0795667290719444,0.1089285714285714,0.0001238850346878,-0.0112676056338028,-0.0248822321536417,-0.1180904522613065,-0.084486278067589,-0.139614195886177,-0.0679981528515354,-0.1925385077015403,-0.1639395194697597,-0.151282590412111,-0.1473384030418251
85631,0.0158477102,0.0198313863,29.979015723,0.0,0.1036428756,0.0622155988,0.1351750083,0.1780946062,0.572524396,0.000911577,-0.000648898,-0.034029021,-0.189538156,0.0235901907,0.0340290213,36.0,0.0,0.1386138614,0.1576214763,0.1717254163,0.0077769491,0.1990155865,-0.041629032,0.005939184,-3.272756055,0.363073024,0.0,0.8293237472,0.0039329925,0.8293237472,0.0039329925,2.0409218178,5.893951174,0.2104854861,0.0,0.0,0.0,0.0,0.0,0.0,-6.567368421,7.0,-2.686210626,0.0536747829,-0.07621057,-0.062021484,-27.53794031,-1.761100322,0.0259831371,46325.334656,0.03476008,17.839342119,-0.008694241,0.0213742136,0.1611600207,0.0016131996,0.1264952112,-0.01834797,0.0,0.0003083142,0.8985427653,-0.012288781,6.0,17.986532761,1.4401615956,0.0,0.0343743116,0.038719423,0.0310651455,0.5657312529,9.8535921346,4.388666e-11,1.1866832e-08,0.783488162,0.6138537,0.0030502155,0.0377455181,-0.130878997,0.4068180559,0.0532563973752986,0.057644927536232,0.0521933839957247,-0.0439837558131916,0.0416800113592403,0.2393224606997734,0.2636250060008229,0.1880748880748881,0.2346572446245081,0.2204105522806139,0.3875368381024813,0.5599315983540856,0.8700190986534853,0.529285414920369,0.4829056904797719,0.5911369458662954,0.6136540416613623,0.9809310532030402,0.9763710223425864,1.0439012712574385,0.8691810206825898,0.7919583666027237,0.8141196942390159,0.6380112430272575,0.8733794202682956,0.7907491436567786,0.9830842391304352,1.269730192053495,1.0201384083044984,1.2584912959381045,0.8698994298891807,0.8912211278768303,1.2727343506695736,1.2267907544435124,1.2611152392629563,1.318586179507546,1.324494346233477,1.4849748872052442,1.5247362048088569,1.7846036439950397,1.66098450319052,1.3360275288092192,1.6003028683413505,1.5503232570330252,1.6348045852513766,1.8953580638762155,1.611702603560884,2.2409237259908963
85914,0.1640162565,0.0642906538,2.1626204444,0.0207389206,0.5177578795,1.6899359739,0.1910429996,0.2229491373,0.7269578603,0.0019727557,0.1955085865,-0.180564372,-1.740266963,0.1761735547,0.1805643719,36.0,0.0252755497,-0.184,0.0830468857,0.1596352234,-0.032435095,0.1722085386,0.0682443459,0.0236675005,0.3184823225,0.6325011276,0.0,1.1919019105,0.0846482328,0.6584925387,0.4410670275,8.4021333333,44.544769086,0.1983303249,0.0,0.0,1.0,0.0073506891,0.0,0.0,3.2428858867,5.0,0.2363873228,-0.113501998,-0.083611884,-0.561548979,0.165493393,-3.054615434,-0.24155316,23408.599407,0.4274172795,17.084460035,0.0072412688,0.0312057482,0.1297144103,0.1056192607,0.2515108726,-0.006531529,0.0,0.0080846306,1.7247181864,0.0162052186,7.0,17.751254448,2.2736201352,0.0,0.0280575715,0.0336613374,0.0272582473,0.522034709,12.835053119,4.986116e-11,7.0208052e-09,1.2001743839,1.4404185519,-0.053952289,0.0389688185,-0.149794385,1.5463175617,0.0127166623116452,0.1586447433981066,0.0684616798382651,0.1651468082974245,0.068658088235294,0.0423128641864634,0.044747955791176,0.0483274727256333,0.1674866954513505,0.3323020511057637,0.4889230375208091,0.5153134367261827,1.0398245614035089,0.5369464639788497,0.3728893611996693,0.324259681093394,0.4418402777777777,0.6186830015313936,0.6853167125670387,0.8267085624509034,0.5192734875212335,0.6674315215832496,0.8552736556566138,0.5625587958607714,0.6362229102167181,0.6889889599070307,0.9626941255908168,1.195430513595166,0.8001238581823811,0.6572120866590649,0.4650957661290322,0.4614127702362995,0.5496468079434893,0.5589970501474926,0.7035897435897436,0.5192734875212335,0.6612373196170882,0.6050524572059635,0.5914316999726252,0.69811596319556,0.9505116591175976,1.0769917827795643,1.04125702247191,1.1428308145963877,0.9929722317449432,1.028083028083028,0.9577369927597236,1.24416135881104
49373,0.0872402107,0.1461125798,1.9930494863,0.048290934,0.817254518,0.8451648696,0.2947621632,-0.285287088,0.3381711866,-0.057197039,-0.345121787,-0.008149042,-0.060513849,0.1549544144,0.008149042,47.0,0.0,-0.100621118,0.2933140636,-1.992569876,0.2826007206,0.2677861699,0.0727415782,-0.011096533,3.9605298349,0.4806505036,0.0,1.4614003004,-0.254032189,1.4614003004,-0.254032189,3.2118945923,6.426425245,0.1791036976,0.0,0.0,0.0,0.0,0.0,0.0,9.1062751267,7.0,0.4667454689,0.3449672972,0.0704479719,-0.114759831,-0.176926112,-0.068890551,0.1295165779,-1861.872383,0.2743317733,15.20551778,-0.01259026,0.1438839443,-0.754423429,0.1284407934,0.2909203574,0.1378841668,1.0,-0.001796945,1.6123428993,-0.100695136,4.0,16.038689896,2.530485359,0.0,0.0369270332,0.018559216,0.0293633189,0.3634029531,5.2035138534,2.711228e-10,8.2886726e-09,1.1039778549,1.218767104,0.073079295,0.0404880123,-0.506409824,0.170261367,0.0211009174311926,0.1575663026521061,0.2919326755658735,0.4035308953341741,0.1840425531914893,0.2896871378910777,0.3664825046040516,0.5351724137931035,0.5351724137931035,0.5588235294117649,0.3094117647058825,0.336936936936937,0.5809659090909092,0.0769230769230768,-0.0405172413793102,-0.0519591141396933,-0.0869565217391303,-0.1092436974789914,-0.0575783234546993,-0.0809248554913293,-0.1960996749729143,-0.240273037542662,-0.1519999999999999,-0.1819184123484013,-0.0701754385964912,-0.0782608695652172,-0.0563798219584569,-0.1225857311785573,-0.1758607922991484,-0.1612660135644309,-0.1355339805825242,-0.1773835920177382,-0.115262321144674,-0.0228270412642669,-0.189071038251366,-0.1949367088607594,-0.1239669421487602,-0.121200157915515,-0.1612660135644309,-0.1510297482837528,-0.1497326203208555,-0.1002425222312044,-0.1593655589123866,-0.1675392670157066,-0.2701639344262294,-0.2798447104496926,-0.1612660135644309,-0.1020572811617587
