firms,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,10.0,-0.4536251212415131,0.2718867029118889,0.9669117647058824,0.1193317422434367,-0.4106394411606663,-0.4808498961150912,4.84020570140712e-06,-0.5613482056256063,-0.4011045926568068,0.0626996779593871,0.4733073734455469,0.3214552644973751,0.3997882557447076,-0.5253770534709686,0.455548128342246,25.20048309178744,-0.0650595931535085,0.3333333333333332,-0.0497737556561085,0.25,0.1864406779661016,-0.2708333333333332,-0.176470588235294,-0.1176470588235293,-0.339622641509434,-0.419889502762431,-0.4939759036144578,-0.5474137931034482,-0.5606694560669456,-0.5474137931034482,-0.5783132530120483,-0.5205479452054794,-0.8062730627306273,-0.8223350253807107,-0.7957198443579766,-0.8011363636363636,-0.7883064516129032,-0.7941176470588235,-0.7780126849894292,-0.8015122873345936,-0.8284313725490196,-0.826158940397351,-0.8335974643423137,-0.8223350253807107,-0.8325358851674641,-0.826158940397351,-0.8226351351351351,-0.8192771084337349,-0.8287112561174551,-0.825,-0.8309178743961353,-0.8244147157190636,-0.8298217179902755,-0.8183391003460208,-0.8037383177570093,-0.7988505747126436,-0.8048327137546468,-0.7933070866141733,-0.7375,-0.7602739726027397,-0.7482014388489209,-0.733502538071066,-0.6911764705882353,-0.7067039106145252,-0.6590909090909091,-0.6656050955414012
BALZ_07-L^I10,11.0,0.210049405852038,0.1502064000581791,1.6808607958876958,0.2315650865312265,0.152726628197806,0.1426967753747124,1.6754072814049695e-08,0.0956705992589121,1.8154611144334745,-0.2211750149585674,-0.2103886056327937,-0.2850068579349428,-0.200166231279162,-0.1625536222800183,1.218858225697545,3.2198442048941693,0.0595439480770558,-0.0294117647058823,0.1724137931034484,0.1525423728813559,0.1333333333333335,0.3600000000000001,0.4782608695652175,0.6190476190476193,0.4782608695652175,0.4166666666666667,0.4166666666666667,0.3333333333333335,0.6190476190476193,0.5813953488372094,0.7435897435897436,0.6190476190476193,0.7435897435897436,0.7,0.7,0.8888888888888891,0.8888888888888891,0.8888888888888891,1.266666666666667,1.266666666666667,1.125,1.0,0.6585365853658538,0.7,0.7894736842105263,0.8888888888888891,1.0606060606060606,1.0,0.8888888888888891,1.125,1.3448275862068968,1.3448275862068968,1.4285714285714284,1.1935483870967745,1.5185185185185186,1.6153846153846154,1.956521739130435,1.956521739130435,1.8333333333333333,1.7200000000000002,1.6153846153846154,1.8333333333333333,2.4,2.4,2.4,2.4
BBOU_00-L,10.0,1.2083706642774863,-0.8815734400795321,1.0035160038797284,0.1859614105123087,0.0895953757225433,0.2798101089081262,0.0002473707764625,0.3203634967362089,4.411084533778849,-0.2804451736886921,1.04674508425497,0.0952233663411003,1.956056510597436,1.659093979454879,0.7324199806013579,8.282620766240978,2.1536997885835096,0.0621301775147928,-0.0202898550724638,-0.0384068278805121,-0.0116959064327485,0.0662460567823344,0.0014814814814814,0.25417439703154,0.0645669291338582,-0.050561797752809,-0.0662983425414365,-0.0438472418670439,-0.073972602739726,-0.0827679782903664,0.0628930817610062,0.2268602540834845,0.0432098765432098,0.0679304897314374,0.0662460567823344,-0.0073421439060205,0.0645669291338582,0.0074515648286139,-0.0245310245310245,0.0257966616084976,0.1635111876075732,0.1695501730103805,0.277882797731569,0.3466135458167332,0.2754716981132075,0.3151750972762646,0.3280943025540275,0.2635514018691589,0.2224231464737793,0.2611940298507462,0.2358318098720293,0.2611940298507462,0.2093023255813952,0.2565055762081785,0.2730696798493408,0.2730696798493408,0.2313296903460837,0.2706766917293233,0.1535836177474401,0.1229235880398671,0.1736111111111111,0.1777003484320556,0.2093023255813952,0.2202166064981949,0.2472324723247232,0.2827324478178368
BBQS_26-L^G99,10.0,-0.3223404255319148,0.2328525873983168,1.5693548387096774,0.1381396521300731,-0.4893182240386401,-0.1171994479465826,7.366649123879751e-06,-0.2627659574468085,-0.2616737610884814,-0.1135424917616469,0.1941958143224978,0.0052971718957136,0.3092733011002657,0.073960217578311,1.0228110599078342,7.609222583505764,-0.1680294754532821,0.0,0.1714285714285714,0.28125,0.0789473684210526,0.0789473684210526,-0.0120481927710843,-0.6132075471698113,-0.7060931899641577,-0.7595307917888563,-0.7530120481927711,-0.7728531855955678,-0.7715877437325905,-0.7741046831955922,-0.7537537537537538,-0.7162629757785468,-0.7239057239057239,-0.7346278317152104,-0.7595307917888563,-0.7566765578635015,-0.7469135802469136,-0.7421383647798743,-0.75,-0.7663817663817664,-0.7747252747252747,-0.7859007832898173,-0.7902813299232737,-0.7795698924731183,-0.795,-0.7741046831955922,-0.7670454545454546,-0.7734806629834254,-0.7801608579088473,-0.7734806629834254,-0.7657142857142858,-0.7747252747252747,-0.770949720670391,-0.7783783783783784,-0.7623188405797101,-0.7696629213483146,-0.757396449704142,-0.735483870967742,-0.7530120481927711,-0.7657142857142858,-0.7864583333333334,-0.7918781725888325,-0.770949720670391,-0.7771739130434783,-0.7783783783783784,-0.7795698924731183
BBTU_63-L^C18,10.0,-0.0463743428588211,0.0960176839659635,0.5111956062526405,0.0325913355959273,-0.1286326822296331,-0.0610351929523847,2.435397814441849e-05,0.0407647801697553,0.8218406987978524,0.2306635637302018,0.3935705907937143,0.2307378750205819,0.2727246151408675,0.3123911139585765,0.4937684833122095,20.55555555555556,0.2264818405743934,0.0751104565537554,-0.0130813953488372,0.2811320754716981,0.1646655231560891,0.2017699115044247,0.2435897435897436,0.3525896414342631,0.1954225352112677,0.0287878787878788,-0.1147327249022164,-0.1586121437422553,-0.171951219512195,-0.1668711656441718,-0.0849056603773584,-0.03,0.0659340659340659,0.0241327300150828,0.057632398753894,0.0179910044977511,0.0709779179810725,0.1626712328767123,0.1316666666666666,0.1767764298093588,0.2103386809269161,0.2715355805243447,0.2300724637681159,0.2103386809269161,0.2190305206463194,0.3800813008130081,0.4175365344467641,0.3445544554455446,0.3499005964214712,0.4760869565217391,0.5537757437070938,0.4665226781857452,0.4570815450643777,0.4890350877192984,0.512249443207127,0.6642156862745099,0.9235127478753542,0.9681159420289852,0.727735368956743,0.6440677966101696,0.6975,0.6440677966101696,0.6440677966101696,0.5537757437070938,0.5827505827505828,0.6440677966101696
BBVN_02-L^I99,11.0,-0.0799443865137295,0.0200698048063047,1.4460377358490566,0.1620294599018003,-0.3310657596371882,-0.120926864590874,1.2438776285915698e-07,0.0281543274244004,-0.8211973792684608,0.0665756640266693,-0.2155073649754501,0.0969020554118089,0.0286641955746703,-0.1081575715246409,1.0090566037735849,2.891097666378565,-0.0298723897911833,0.1688311688311687,-0.0434782608695653,-0.1348314606741573,0.2520325203252034,-0.1720430107526882,-0.2666666666666667,0.013157894736842,-0.1720430107526882,-0.3185840707964601,-0.2769953051643192,-0.2968036529680364,-0.2376237623762376,-0.1675675675675676,-0.1396648044692737,-0.0128205128205128,-0.0552147239263802,0.013157894736842,0.013157894736842,-0.0833333333333332,-0.0609756097560975,-0.0833333333333332,-0.1149425287356321,-0.1149425287356321,-0.1444444444444445,-0.1299435028248587,-0.0833333333333332,-0.0778443113772454,-0.0722891566265059,-0.0722891566265059,-0.0128205128205128,0.0,-0.0253164556962025,0.013157894736842,0.013157894736842,0.013157894736842,0.0547945205479452,0.2319999999999999,0.3628318584070797,0.2419354838709677,0.203125,0.1755725190839694,0.1755725190839694,0.1492537313432835,0.193798449612403,0.2622950819672132,0.3999999999999999,0.375,0.4128440366972477,0.54
BCPS_48-L^C06,10.0,0.0010099283727723,-0.164121388353753,0.9184633269921793,0.0405561993047508,0.0631293426968378,-0.0314938619581029,3.8851714310303606e-05,-0.0257454048259038,0.738541974650489,-0.1718434719209929,-0.1007083317758754,-0.1794022445083696,-0.0090615419503112,0.1963131694064867,0.8524096385542168,6.390336179872446,-0.0009970258212789,0.0089285714285711,0.2240437158469945,0.3493975903614459,0.2619718309859156,0.2745376955903271,0.3617021276595746,0.733075435203095,0.3137829912023462,-0.0558482613277133,0.0135746606334843,0.0756302521008405,0.0135746606334843,0.005611672278339,0.108910891089109,0.28,0.2947976878612719,0.384853168469861,0.292929292929293,0.3393124065769806,0.3679389312977101,0.4498381877022654,0.4640522875816995,0.4021909233176841,0.4688524590163936,0.4664484451718496,0.3617021276595746,0.3742331288343561,0.5186440677966102,0.5186440677966102,0.4933333333333334,0.4199683042789226,0.733075435203095,0.8285714285714285,0.8436213991769548,0.7131931166347993,0.7066666666666668,0.6873822975517894,0.696969696969697,0.656192236598891,0.8823529411764708,0.8512396694214879,0.8474226804123715,0.8360655737704921,0.6173285198555958,0.5501730103806228,0.5368782161234993,0.4336000000000002,0.5474956822107082,0.5501730103806228
BCQE_67-L^A14,11.0,1.1289969937141298,-1.5269924048401562,1.1105374325275756,0.1345565749235474,1.34435049961568,0.1474364573324992,9.852213186958794e-05,1.0798529156003875,2.143850317241318,-0.148639871867851,3.8667614863856845e-05,-0.1392499534022404,0.3425675436716437,0.2260538278768,0.8103731518422905,3.774659182036888,1.5649828347229036,0.1420647149460707,0.0632372214941023,0.2103692651995525,0.1719032141567353,0.3228699551569507,0.0977672530446551,0.4933271974229176,0.3228699551569507,0.0197988686360779,-0.0773386408871196,-0.2603145657624799,-0.1867167919799497,-0.13880042462845,-0.1314239828693789,0.029505076142132,-0.0696674311926605,-0.0118757612667478,-0.0602374746597161,-0.1415343915343914,0.0185185185185186,0.017560363750392,0.0871021775544389,0.1585148161370939,0.2117251680358476,0.1052452316076295,0.1466431095406362,0.076285240464345,0.0275490816972769,0.1825801749271136,0.1581013561741613,0.1041170466144947,0.2144461077844313,0.2577519379844961,0.197858988556663,0.2882096069868995,0.295926517571885,0.2490377213240955,0.3674673409186684,0.3969005596211796,0.3999137187230372,0.4590827338129499,0.4824120603015076,0.5357311878845246,0.665811088295688,0.6397170288024256,0.7588075880758809,0.7868942731277535,0.9822846670739158,1.0281250000000002
BCUB_73-L^L00,10.0,0.5054842641049536,-0.3029696922731952,1.5787178368948975,0.1445279866332497,0.5308201732042791,0.2824115139202444,4.89930440888353e-06,0.2560757043515664,9.965889182974012,-0.0956766556976559,0.1460815782145421,-0.1836400566393613,-0.2795051638665666,-0.2535944667183736,1.1373746184038378,5.010262529832936,0.2316944379253696,0.2997481108312343,0.0447368421052631,0.0729729729729729,0.2253086419753085,0.2030303030303031,0.0906593406593407,0.1574344023323615,0.0311688311688311,-0.0525059665871122,-0.1571125265392781,-0.3383333333333332,-0.2593283582089553,-0.2607076350093109,-0.2742230347349177,-0.0915331807780319,-0.1443965517241378,-0.1864754098360654,-0.2523540489642183,-0.4083457526080476,-0.3271186440677966,-0.2579439252336447,-0.2321083172147001,-0.2960992907801417,-0.2565543071161048,-0.2648148148148148,-0.2523540489642183,-0.283393501805054,-0.3178694158075601,-0.2781818181818182,-0.3010563380281689,-0.3316498316498316,-0.2781818181818182,-0.2438095238095238,-0.2688766114180478,-0.2495274102079394,-0.2688766114180478,-0.2044088176352705,-0.1848049281314168,-0.1763485477178423,-0.1350762527233114,-0.1018099547511312,-0.0810185185185184,-0.1078651685393258,-0.0745920745920745,-0.041062801932367,-0.0025125628140703,0.0311688311688311,0.09366391184573,0.0614973262032085
BCZR_85-L^G00,10.0,-0.0678061981638556,4.062296999542931,1.9407717618905167,0.1717734447539461,0.1335012594458438,-0.0072675766666504,1.23242262957781e-06,-0.0201080677541709,-0.156990725987042,-0.0146905009327838,0.0180849076271542,0.0101535942903777,0.1071352489644004,-0.0111152174030838,1.5605743344301524,3.207127627170271,-0.0799658165663823,0.0592592592592593,0.0175879396984923,0.0175879396984923,0.1671469740634004,0.332236842105263,0.426056338028169,0.2310030395136777,0.289808917197452,0.0124999999999999,0.1946902654867255,0.0629921259842518,0.2198795180722892,0.1911764705882352,0.3869863013698629,0.5283018867924527,0.5283018867924527,0.8663594470046083,0.8243243243243241,0.5944881889763778,0.7456896551724139,0.8663594470046083,0.6735537190082643,0.7307692307692308,0.7161016949152543,0.40625,0.4013840830449826,0.511194029850746,0.569767441860465,0.7999999999999998,0.4727272727272726,0.332236842105263,0.3775510204081631,0.3917525773195875,0.3278688524590163,0.2656249999999998,0.1911764705882352,0.2272727272727273,0.3278688524590163,0.3366336633663367,0.4210526315789473,0.6007905138339922,0.6007905138339922,0.4944649446494464,0.4889705882352939,0.534090909090909,0.5758754863813229,0.4889705882352939,0.6735537190082643,0.7234042553191489
